发文时间,发帖数量,情感类别,主题数量,转发,点赞,评论,熵值
2023-04-28,54,"{'pos': 27, 'neg': 17, 'neu': 10}","{'Topic_1': 18, 'Topic_4': 10, 'Topic_5': 9, 'Topic_0': 7, 'Topic_3': 6, 'Topic_2': 4}",326.0,11924.0,4256.0,3.4092480277915858
2023-04-29,44,"{'neg': 17, 'pos': 15, 'neu': 12}","{'Topic_3': 11, 'Topic_0': 11, 'Topic_5': 7, 'Topic_2': 7, 'Topic_4': 6, 'Topic_1': 2}",281.0,7600.0,3097.0,2.954852518262453
2023-04-30,25,"{'pos': 15, 'neu': 7, 'neg': 3}","{'Topic_1': 8, 'Topic_0': 6, 'Topic_2': 3, 'Topic_4': 3, 'Topic_5': 3, 'Topic_3': 2}",76.0,3116.0,643.0,3.008816231694084
2023-05-01,36,"{'pos': 17, 'neg': 11, 'neu': 8}","{'Topic_2': 9, 'Topic_0': 8, 'Topic_5': 7, 'Topic_3': 5, 'Topic_4': 5, 'Topic_1': 2}",365.0,8989.0,3163.0,3.1448239460814
2023-05-02,48,"{'neu': 21, 'pos': 20, 'neg': 7}","{'Topic_4': 14, 'Topic_0': 11, 'Topic_2': 8, 'Topic_1': 7, 'Topic_5': 5, 'Topic_3': 3}",198.0,5242.0,1844.0,2.976502020650931
2023-05-03,43,"{'pos': 25, 'neu': 10, 'neg': 7}","{'Topic_4': 13, 'Topic_0': 9, 'Topic_3': 6, 'Topic_2': 6, 'Topic_5': 5, 'Topic_1': 4}",170.0,6127.0,1531.0,2.9975240052440464
2023-05-04,41,"{'pos': 20, 'neg': 12, 'neu': 9}","{'Topic_1': 12, 'Topic_0': 8, 'Topic_2': 8, 'Topic_4': 7, 'Topic_3': 5, 'Topic_5': 1}",92.0,3959.0,1207.0,3.270516608184354
2023-05-05,53,"{'pos': 24, 'neu': 16, 'neg': 13}","{'Topic_4': 13, 'Topic_0': 12, 'Topic_2': 10, 'Topic_1': 7, 'Topic_3': 6, 'Topic_5': 5}",359.0,9965.0,4742.0,3.181540783626548
2023-05-06,27,"{'pos': 14, 'neu': 7, 'neg': 6}","{'Topic_1': 8, 'Topic_0': 5, 'Topic_3': 4, 'Topic_5': 4, 'Topic_2': 3, 'Topic_4': 3}",89.0,3593.0,635.0,2.811898187758257
2023-05-07,35,"{'pos': 15, 'neu': 12, 'neg': 8}","{'Topic_5': 8, 'Topic_2': 7, 'Topic_4': 7, 'Topic_1': 6, 'Topic_3': 4, 'Topic_0': 3}",185.0,6202.0,2718.0,2.8687395819276773
2023-05-08,26,"{'pos': 12, 'neu': 10, 'neg': 4}","{'Topic_2': 6, 'Topic_0': 6, 'Topic_3': 5, 'Topic_4': 4, 'Topic_5': 3, 'Topic_1': 2}",181.0,4569.0,1742.0,2.9620723164115423
2023-05-09,42,"{'pos': 18, 'neg': 12, 'neu': 11}","{'Topic_4': 11, 'Topic_2': 9, 'Topic_0': 7, 'Topic_5': 7, 'Topic_1': 5, 'Topic_3': 3}",140.0,5713.0,1681.0,2.8675033764250517
2023-05-10,34,"{'pos': 18, 'neu': 11, 'neg': 5}","{'Topic_2': 10, 'Topic_0': 10, 'Topic_4': 6, 'Topic_1': 4, 'Topic_5': 3, 'Topic_3': 1}",131.0,5247.0,1449.0,3.0243709523827764
2023-05-11,47,"{'pos': 27, 'neu': 10, 'neg': 10}","{'Topic_1': 11, 'Topic_5': 10, 'Topic_3': 7, 'Topic_4': 7, 'Topic_2': 7, 'Topic_0': 5}",1101.0,17392.0,13373.0,3.155395290658561
2023-05-12,51,"{'pos': 36, 'neg': 10, 'neu': 5}","{'Topic_4': 19, 'Topic_1': 9, 'Topic_2': 8, 'Topic_3': 6, 'Topic_5': 5, 'Topic_0': 4}",516.0,7224.0,4073.0,3.296017567239762
2023-05-13,31,"{'pos': 17, 'neg': 8, 'neu': 6}","{'Topic_1': 8, 'Topic_3': 6, 'Topic_0': 6, 'Topic_4': 5, 'Topic_2': 4, 'Topic_5': 2}",46.0,3638.0,813.0,3.036090603059217
2023-05-14,20,"{'pos': 9, 'neu': 6, 'neg': 5}","{'Topic_0': 5, 'Topic_4': 5, 'Topic_3': 3, 'Topic_5': 3, 'Topic_1': 2, 'Topic_2': 2}",59.0,3182.0,1611.0,2.859611176377017
2023-05-15,35,"{'pos': 17, 'neu': 9, 'neg': 9}","{'Topic_4': 10, 'Topic_0': 8, 'Topic_1': 6, 'Topic_3': 5, 'Topic_2': 5, 'Topic_5': 1}",54.0,3062.0,537.0,3.0405636619156646
2023-05-16,46,"{'pos': 25, 'neu': 15, 'neg': 6}","{'Topic_1': 9, 'Topic_4': 9, 'Topic_2': 8, 'Topic_5': 7, 'Topic_3': 7, 'Topic_0': 6}",160.0,6832.0,6560.0,2.996313551114735
2023-05-17,36,"{'pos': 18, 'neg': 9, 'neu': 8}","{'Topic_5': 7, 'Topic_4': 7, 'Topic_2': 7, 'Topic_1': 6, 'Topic_0': 6, 'Topic_3': 3}",46.0,2594.0,495.0,3.2524404782186744
2023-05-18,36,"{'pos': 19, 'neu': 11, 'neg': 6}","{'Topic_4': 11, 'Topic_2': 8, 'Topic_0': 6, 'Topic_1': 5, 'Topic_5': 4, 'Topic_3': 2}",129.0,3408.0,1891.0,2.8757246405473924
2023-05-19,53,"{'pos': 23, 'neu': 18, 'neg': 12}","{'Topic_4': 13, 'Topic_2': 13, 'Topic_5': 12, 'Topic_0': 7, 'Topic_1': 6, 'Topic_3': 2}",105.0,5405.0,1433.0,3.1023404236341094
2023-05-20,33,"{'pos': 15, 'neu': 11, 'neg': 7}","{'Topic_3': 11, 'Topic_0': 5, 'Topic_5': 5, 'Topic_2': 5, 'Topic_1': 4, 'Topic_4': 3}",133.0,4370.0,2178.0,3.0480739285685376
2023-05-21,19,"{'pos': 11, 'neu': 6, 'neg': 2}","{'Topic_1': 5, 'Topic_4': 4, 'Topic_2': 3, 'Topic_5': 3, 'Topic_0': 2, 'Topic_3': 2}",27.0,11007.0,875.0,2.927913701758592
2023-05-22,35,"{'pos': 16, 'neu': 15, 'neg': 4}","{'Topic_4': 14, 'Topic_2': 6, 'Topic_1': 4, 'Topic_0': 4, 'Topic_5': 4, 'Topic_3': 3}",80.0,2394.0,927.0,3.0721805215775064
2023-05-23,47,"{'pos': 25, 'neu': 11, 'neg': 11}","{'Topic_4': 12, 'Topic_1': 9, 'Topic_2': 8, 'Topic_5': 7, 'Topic_0': 7, 'Topic_3': 4}",119.0,4096.0,1411.0,3.1438281912019197
2023-05-24,49,"{'pos': 25, 'neg': 12, 'neu': 12}","{'Topic_4': 11, 'Topic_2': 11, 'Topic_0': 8, 'Topic_1': 7, 'Topic_5': 6, 'Topic_3': 6}",224.0,9364.0,3596.0,3.1281935580795577
2023-05-25,52,"{'pos': 21, 'neu': 17, 'neg': 14}","{'Topic_2': 17, 'Topic_4': 12, 'Topic_0': 8, 'Topic_5': 7, 'Topic_1': 4, 'Topic_3': 4}",237.0,13752.0,10887.0,3.015696919436701
2023-05-26,42,"{'pos': 18, 'neu': 12, 'neg': 12}","{'Topic_0': 10, 'Topic_1': 9, 'Topic_2': 9, 'Topic_5': 7, 'Topic_4': 7}",97.0,6328.0,1311.0,3.3135235160962084
2023-05-27,39,"{'pos': 21, 'neu': 11, 'neg': 7}","{'Topic_3': 10, 'Topic_0': 9, 'Topic_1': 9, 'Topic_4': 4, 'Topic_2': 4, 'Topic_5': 3}",102.0,6354.0,1644.0,3.185935755684673
2023-05-28,25,"{'pos': 12, 'neu': 7, 'neg': 6}","{'Topic_4': 7, 'Topic_3': 6, 'Topic_2': 5, 'Topic_5': 5, 'Topic_1': 2}",127.0,6606.0,1413.0,3.1417197936680252
2023-05-29,34,"{'pos': 17, 'neu': 12, 'neg': 5}","{'Topic_1': 10, 'Topic_4': 7, 'Topic_5': 7, 'Topic_2': 4, 'Topic_3': 4, 'Topic_0': 2}",243.0,4084.0,2729.0,2.9452716338613136
2023-05-30,47,"{'pos': 18, 'neu': 17, 'neg': 10}","{'Topic_0': 12, 'Topic_4': 11, 'Topic_1': 11, 'Topic_2': 6, 'Topic_5': 4, 'Topic_3': 3}",238.0,14822.0,4476.0,2.9571631848473863
2023-05-31,65,"{'pos': 34, 'neu': 23, 'neg': 8}","{'Topic_4': 14, 'Topic_0': 14, 'Topic_5': 13, 'Topic_3': 10, 'Topic_2': 9, 'Topic_1': 5}",233.0,7703.0,1976.0,2.817668266607191
2023-06-01,103,"{'pos': 66, 'neu': 20, 'neg': 17}","{'Topic_4': 33, 'Topic_1': 20, 'Topic_5': 17, 'Topic_0': 13, 'Topic_2': 12, 'Topic_3': 8}",144.0,6530.0,1963.0,3.243346396703121
2023-06-02,90,"{'pos': 55, 'neu': 25, 'neg': 10}","{'Topic_4': 19, 'Topic_2': 16, 'Topic_1': 15, 'Topic_3': 14, 'Topic_0': 14, 'Topic_5': 12}",304.0,9732.0,3958.0,3.1552920187284164
2023-06-03,58,"{'pos': 28, 'neg': 15, 'neu': 15}","{'Topic_1': 14, 'Topic_4': 13, 'Topic_0': 11, 'Topic_5': 11, 'Topic_2': 5, 'Topic_3': 4}",193.0,8067.0,3398.0,3.0757358294122485
2023-06-04,29,"{'pos': 17, 'neu': 7, 'neg': 5}","{'Topic_4': 9, 'Topic_2': 9, 'Topic_1': 6, 'Topic_5': 3, 'Topic_0': 2}",46.0,2650.0,552.0,3.02992502835935
2023-06-05,93,"{'pos': 56, 'neu': 32, 'neg': 5}","{'Topic_4': 25, 'Topic_2': 18, 'Topic_1': 17, 'Topic_0': 13, 'Topic_5': 11, 'Topic_3': 9}",616.0,25350.0,4128.0,2.968899562023213
2023-06-06,88,"{'pos': 59, 'neu': 22, 'neg': 5}","{'Topic_1': 22, 'Topic_4': 18, 'Topic_2': 15, 'Topic_0': 13, 'Topic_5': 11, 'Topic_3': 9}",359.0,10889.0,2837.0,3.147182425132827
2023-06-07,91,"{'pos': 40, 'neu': 37, 'neg': 14}","{'Topic_4': 21, 'Topic_1': 20, 'Topic_2': 19, 'Topic_0': 15, 'Topic_5': 12, 'Topic_3': 4}",476.0,6370.0,2224.0,3.119237705787825
2023-06-08,95,"{'pos': 59, 'neu': 25, 'neg': 11}","{'Topic_4': 22, 'Topic_1': 21, 'Topic_0': 16, 'Topic_2': 15, 'Topic_3': 12, 'Topic_5': 9}",332.0,10009.0,2778.0,3.132855893687273
2023-06-09,83,"{'pos': 45, 'neu': 24, 'neg': 14}","{'Topic_0': 21, 'Topic_4': 15, 'Topic_1': 14, 'Topic_3': 12, 'Topic_2': 11, 'Topic_5': 10}",109.0,6208.0,1847.0,2.8772587941957957
2023-06-10,64,"{'pos': 37, 'neu': 18, 'neg': 9}","{'Topic_4': 22, 'Topic_1': 13, 'Topic_3': 9, 'Topic_5': 8, 'Topic_2': 6, 'Topic_0': 6}",171.0,7477.0,1685.0,2.9589903719582704
2023-06-11,39,"{'neu': 18, 'pos': 16, 'neg': 5}","{'Topic_3': 8, 'Topic_4': 7, 'Topic_2': 7, 'Topic_5': 6, 'Topic_1': 6, 'Topic_0': 5}",90.0,7228.0,2037.0,2.9651684026181195
2023-06-12,76,"{'pos': 36, 'neu': 30, 'neg': 10}","{'Topic_4': 21, 'Topic_5': 16, 'Topic_1': 13, 'Topic_0': 11, 'Topic_3': 8, 'Topic_2': 7}",185.0,7201.0,2242.0,2.9862671858002106
2023-06-13,94,"{'pos': 43, 'neu': 35, 'neg': 16}","{'Topic_0': 24, 'Topic_4': 22, 'Topic_2': 18, 'Topic_5': 13, 'Topic_1': 10, 'Topic_3': 7}",141.0,7844.0,2299.0,2.7414544219490486
2023-06-14,105,"{'pos': 60, 'neu': 31, 'neg': 14}","{'Topic_4': 31, 'Topic_2': 19, 'Topic_1': 18, 'Topic_0': 14, 'Topic_3': 12, 'Topic_5': 11}",313.0,14806.0,4080.0,2.9063566408432506
2023-06-15,102,"{'pos': 67, 'neu': 24, 'neg': 11}","{'Topic_4': 26, 'Topic_0': 19, 'Topic_1': 18, 'Topic_2': 17, 'Topic_5': 12, 'Topic_3': 10}",104.0,6456.0,1994.0,2.9435327659277304
2023-06-16,105,"{'pos': 67, 'neu': 26, 'neg': 12}","{'Topic_4': 26, 'Topic_1': 22, 'Topic_0': 21, 'Topic_5': 15, 'Topic_2': 12, 'Topic_3': 9}",112.0,5051.0,1547.0,2.974408763766542
2023-06-17,71,"{'pos': 49, 'neu': 17, 'neg': 5}","{'Topic_4': 17, 'Topic_2': 15, 'Topic_0': 13, 'Topic_1': 11, 'Topic_5': 9, 'Topic_3': 6}",145.0,4336.0,1944.0,2.8626738990598017
2023-06-18,52,"{'pos': 26, 'neu': 16, 'neg': 10}","{'Topic_4': 17, 'Topic_0': 10, 'Topic_1': 10, 'Topic_2': 7, 'Topic_5': 6, 'Topic_3': 2}",218.0,5092.0,2709.0,2.951684550496171
2023-06-19,85,"{'pos': 62, 'neu': 14, 'neg': 8}","{'Topic_4': 24, 'Topic_2': 16, 'Topic_1': 15, 'Topic_0': 13, 'Topic_5': 10, 'Topic_3': 7}",303.0,8810.0,4013.0,3.2063207469957753
2023-06-20,112,"{'pos': 62, 'neu': 35, 'neg': 14}","{'Topic_4': 36, 'Topic_3': 22, 'Topic_0': 20, 'Topic_1': 19, 'Topic_2': 11, 'Topic_5': 4}",227.0,20849.0,14508.0,3.0874144888222474
2023-06-21,116,"{'pos': 69, 'neu': 31, 'neg': 16}","{'Topic_4': 36, 'Topic_2': 23, 'Topic_1': 21, 'Topic_5': 16, 'Topic_0': 14, 'Topic_3': 6}",246.0,13337.0,3643.0,3.197509064272623
2023-06-22,106,"{'pos': 67, 'neu': 25, 'neg': 14}","{'Topic_4': 25, 'Topic_1': 24, 'Topic_2': 21, 'Topic_0': 14, 'Topic_5': 12, 'Topic_3': 10}",346.0,17002.0,4670.0,3.174252890305948
2023-06-23,113,"{'pos': 56, 'neu': 37, 'neg': 20}","{'Topic_4': 28, 'Topic_1': 23, 'Topic_3': 22, 'Topic_2': 16, 'Topic_5': 15, 'Topic_0': 9}",359.0,15961.0,4343.0,2.875104893149869
2023-06-24,57,"{'pos': 30, 'neu': 16, 'neg': 11}","{'Topic_3': 14, 'Topic_4': 12, 'Topic_5': 10, 'Topic_0': 9, 'Topic_1': 6, 'Topic_2': 6}",312.0,9150.0,2102.0,2.845218371211403
2023-06-25,54,"{'pos': 30, 'neu': 17, 'neg': 7}","{'Topic_4': 15, 'Topic_2': 13, 'Topic_1': 10, 'Topic_5': 6, 'Topic_0': 6, 'Topic_3': 4}",233.0,16081.0,10372.0,3.089970835281684
2023-06-26,79,"{'pos': 42, 'neu': 29, 'neg': 8}","{'Topic_4': 25, 'Topic_2': 20, 'Topic_0': 10, 'Topic_1': 10, 'Topic_5': 8, 'Topic_3': 6}",177.0,9251.0,2857.0,2.856334553618362
2023-06-27,101,"{'pos': 67, 'neu': 19, 'neg': 14}","{'Topic_4': 30, 'Topic_1': 22, 'Topic_0': 19, 'Topic_2': 13, 'Topic_3': 10, 'Topic_5': 7}",277.0,9931.0,3493.0,3.224010650772908
2023-06-28,141,"{'pos': 80, 'neu': 41, 'neg': 20}","{'Topic_4': 44, 'Topic_2': 29, 'Topic_1': 21, 'Topic_0': 21, 'Topic_5': 13, 'Topic_3': 13}",192.0,10532.0,3816.0,3.039844590319022
2023-06-29,124,"{'pos': 71, 'neu': 36, 'neg': 17}","{'Topic_4': 37, 'Topic_2': 30, 'Topic_1': 21, 'Topic_0': 14, 'Topic_5': 12, 'Topic_3': 10}",189.0,7991.0,1922.0,3.0103215775179217
2023-06-30,39,"{'pos': 19, 'neu': 15, 'neg': 5}","{'Topic_4': 11, 'Topic_2': 9, 'Topic_5': 6, 'Topic_3': 6, 'Topic_1': 4, 'Topic_0': 3}",41.0,1061.0,351.0,2.849154967643713
