title,production,URL,content
Castello Banfi Vigna Marrucheto,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+vigna+marrucheto+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Dynamic and spicy showing notes of black prunes, blackberries, cinnamon powder, vetiver, white musk, linden, incense and guaranà. A lot of Mediterranean hints describe the secondary scene. Medium to full bodied, velvety tannins of optimum workmanship and a graceful, captivating finale which demands a return to the glass. Better from 2024.                                    "
Castello Banfi Vigna Marrucheto,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+vigna+marrucheto+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
See score for this and 5 more vintages with a "
Castello Banfi Vigna Marrucheto,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+vigna+marrucheto+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,".
"
Castello Banfi Vigna Marrucheto,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+vigna+marrucheto+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Aromas of fragrant blue flowers, baked plum and mocha shape the nose. Bold and brawny, the full-bodied palate offers prune, dried cherry, licorice and the heat of evident alcohol alongside close-grained, drying tannins. Give the tannins another year or two, then drink sooner rather than later. Drink 2023–2028. Kerin O’Keefe                                    "
Castello Banfi Vigna Marrucheto,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+vigna+marrucheto+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Dunkel leuchtendes Rubinrot. In der Nase deutliche Holzwürze, dann fleischige Beerenfrucht, Waldbeeren, Brombeeren, Pfeffer und Leder, auch nach Veilchen. Am Gaumen mit engem Tannin, spannt sich wuchtig auf, kernig-griffiger Verlauf, im Finale auf zart malzigen Tönen, trocknet nach.                                    "
Castello Banfi Vigna Marrucheto,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+vigna+marrucheto+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Deep and dark in the primary profile showing notes of bleck prunes, incense, dates, sweet caramel and roasted hazelnuts. Full bodied, incredibly refined soft tannins and a finale that gives beauty in every sip and demands a return to the glass. Splendid now but better from 2023.                                    "
Castello Banfi Vigna Marrucheto,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+vigna+marrucheto+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
The newest addition to Banfi's Brunello lineup, this single-vineyard offering boasts firm structure, finesse and radiance. Aged in large French casks, it opens with enticing aromas of blue flower, menthol, forest floor and star anise. On the full-bodied palate, tightly wound, fine-grained tannins accompany juicy Marasca cherry, blood orange, licorice and a hint of espresso while fresh acidity keeps it balanced. Still young and primary, it shows great aging potential and needs time to fully develop. Drink 2026–2041. Kerin O’Keefe                                    "
Castello Banfi Vigna Marrucheto,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+vigna+marrucheto+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Dark ruby red. Filigree of mint, blackberries on the nose, also briefly elderberries, then pepper-spicy and rich cherries. On the palate slightly creamy, with polished core, spreads across well, still very young, opens in the back on pithy tannin, good foresight.                                    "
Castello Banfi Vigna Marrucheto,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+vigna+marrucheto+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Wild and wanton in the primary profile showing a herbaceous structure that reveals scents of broken stalks, cut grass, celery and thyme. In the background the sensory complexity gives traces of unripe red prunes and white peaches. Medium to full bodied, vibrant and tight on the palate showing soft and well smoothed tannins and a hot finale which is persistent on the palate. Remarkable from the start but will be better from 2022.                                    "
Castello Banfi Aska Bolgheri,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+aska+bolgheri+tuscany+italy/1/hong+kong,"
Ricordi gialli emergono dal calice come prugne gialle, ananas acerba ed albicocche premature. Nel profilo secondario, mallo di noce, mandorle verdi ed olive verdi. Al palato, corpo medio-pieno, tannini rigidi ed un finale a cui manca un po' di equilibrio.                                    "
Castello Banfi Aska Bolgheri,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+aska+bolgheri+tuscany+italy/1/hong+kong,"
Sattes Granatrot mit bräunlichen Reflexen. An der Nase reife Kirschfrucht und schwarze Holunderbeere, auch etwas Lebkuchen und Orangenschale, dann Schokolade. Schwungvoller Gaumeneintritt mit viel Saft und guter Frucht, im Körper mittelgewichtig, zieht sich feinmaschig durch, wirkt noch recht jung und trotzdem schon sehr harmonisch.                                    "
Castello Banfi Aska Bolgheri,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+aska+bolgheri+tuscany+italy/1/hong+kong,"
Molto maturo al naso ed aperto nel profilo principale mostra note di fragole ed amarene sotto spirito unite a sfumature di mandorle bianche. Corpo medio, tannini soffici privi di grip e mordenza ed un finale semplice. Bevi ora.                                    "
