title,production,URL,content
Castello Banfi Brunello di Montalcino DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,Good but little bit strong yet
Castello Banfi Brunello di Montalcino DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,Excellent wine Italy trip
Castello Banfi Brunello di Montalcino DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,Acidity based BDM standard. Raspberry and cherry shows somewhat vivacious performance. Medium body and medium tannin. It is a moderate easy-going wine. A good choice for the entry of BDMs.
Castello Banfi Brunello di Montalcino DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,It's brand carries it a bit further than the rating says but still very good.  Good structure and length. Better with time out of the bottle. Pepper. 
Castello Banfi Brunello di Montalcino DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,Great!
Castello Banfi Brunello di Montalcino DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"Depth but not heavy; delicate to bold finish; nose of earth, wood; palate: pepper/currant, dried cherry, little tart; lingering astringent tannin but delicate enough. Refined Italian "
Castello Banfi Brunello di Montalcino DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"헤미니온느 코스트코 추천
이태리 BDM"
Castello Banfi Brunello di Montalcino DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,85
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Bright, rich ruby red. On the nose, fine hints of malt and liquorice, freshly baked brown bread, fragrant, also dried roses and raspberry cordial, a touch of truffle. Shows pithy and clear on the palate, with bright fruit and tight, juicy tannins, fine cherry, delicate drying on the finish, promising.                                    "
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Strawberries, red prunes, mixed mandarins, red flowers, white flowers and sweet almonds describe the primary scene of this solid, muscular Brunello. Full bodied, velvety tannins of optimum workmanship and a structured finale which articulates itself from the central palate onwards in search of a notable lengthening. Better from 2024.                                    "
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
See score for this and 4 more vintages with a "
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,".
"
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
This has balsamic aromas recalling camphor that mingle with cedar, scorched earth and leather. The palate is rather shy in terms of fruit richness, recalling licorice, powdered sage and dried cherry alongside the heat of evident alcohol before a bitter close. Kerin O’Keefe                                    "
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Dunkel leuchtendes Rubinrot. Satte Lederwürze mit balsamischen Komponenten, Tabak, Cassis, Brombeeren. Am Gaumen sehr geschliffen mit engem Tannin, kraftvoll, kommt in vielen Schichten, im Nachklang dann leider etwas auszehrend.                                    "
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Interessante Noten von Cassis und Sandelholz, auch feine Gewürznoten; der Auftakt rassig, engmaschige Tannine, gut eingebundene Säure, schöne Länge auf Noten von Steinobst und Leder. Tadellose Machart.                                    "
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Intriguing on the nose showing green hints reminiscent of tea leaves, nepetella, cintronella and wild thyme. Medium to full bodied, well distended tannins and a classic finale, radiant and essential. Better from 2022.                                    "
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Rose, exotic spice, menthol and coffee-bean aromas mingle together in the glass. The full-bodied, tight palate offers sour cherry, French oak, espresso and the warmth of alcohol alongside close-grained, assertive tannins that grip the finish. Kerin O’Keefe                                    "
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Dark ruby red with a tendency to garnet. Noble wood on the nose, ripe cranberries and a breath of dried rose leaf, full cherries on the finish. Full and balanced on the palate, pulls itself along with a savoury core, with drive and long finish.                                    "
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Vielschichtig fruchtiger Wein mit Aromen von Himbeeren, Pilzen und Leder; besitzt geschliffene Tannine, endet in einem frischen Pflaumenfinale. Solide.                                    "
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
One of its kind showing off a noble energy made up of hints both wild and attractive which are reminiscent of blackcurrants, raspberries, pomegranate, acacia flowers, and rhubarb. Ginseng roots meet in the background with notes of wild myrtle and camphor. Medium to full bodied, slightly rigid tannins at the moment which give birth to energy and structure, a tight and vibrant finale. Better from 2022.                                    "
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
This full-bodied red has aromas of French oak, camphor and a whiff of roasted coffee bean. Tightly knit and youthfully austere, the palate offers sour cherry, orange zest, licorice and a note of dried sage alongside firm, close-grained tannins that grip the close. Drink 2023–2030. Kerin O’Keefe                                    "
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Rich, dark ruby with garnet. Dried violets on the nose, peppermint, ripe blackberries and chocolate. On the palate then very grippy with plenty of tannin, tightly woven, develops well, should still lie, with emphasis.                                    "
