页面网址,关键词,名称,名称链接,名称ID,内容1,内容2,是否回复,回复,回复用户链接,包含短链,图片url_1,图片url_2,视频url,推文链接,发布时间,发表时间,转推数,评论数,点赞数,标签,转发的原文内容,转发的原文图片url,原文名称,原文名称ID,原文名称链接,原文时间,原文发布时间,clearn_comment,entropy_values,主题概率,主题类型
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"BYD, in partnership with #SmartLocal105 and @AVCollegeCA,  is preparing workers for the green revolution. Read more at:","en.byd.com
BYD Congratulates First Apprenticeship Graduates - BYD USA
LANCASTER, CALIF. (8/26/2021) – BYD and SMART Local 105 celebrated the graduation of the first two classes of the Industrial Manufacturing Technician Apprenticeship program, a first of its kind...",,,,,,,,https://twitter.com/BYDCompany/status/1453421432197763078,"Oct 28, 2021",2021-10-27T18:00:47.000Z,2,0,15,#SmartLocal105;,,,,,,,,byd partnership preparing worker green revolution read,2.807354922057604,"[(0, 0.020887777), (1, 0.89529485), (2, 0.020940159), (3, 0.020952962), (4, 0.020992497), (5, 0.020931795)]",1
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,BYD is expanding its presence in Spain with the delivery of two battery-electric buses to Catalonia. Read more at: http://ow.ly/7epV50GxHez #electricBuses #ZeroEmissions #EVs  #CleanAir,,,,,,https://pbs.twimg.com/media/FCkzxAGXIAYFqdG?format=jpg&name=small；,,,https://twitter.com/BYDCompany/status/1452749273368514560,"Oct 26, 2021",2021-10-25T21:29:52.000Z,7,0,50,"#electricBuses;_x000D_
#ZeroEmissions;_x000D_
#EVs;_x000D_
#CleanAir;",,,,,,,,byd expanding presence spain delivery batteryelectric bus catalonia read,3.169925001442312,"[(0, 0.016709616), (1, 0.016762666), (2, 0.0168963), (3, 0.9161324), (4, 0.016774476), (5, 0.016724557)]",3
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,BYD just signed its first battery-electric truck dealership agreement in the Netherlands. Europe continues to move toward green technology. Read more at: https://en.byd.com/news/byd-appoints-bluekens-ev-as-the-first-dealer-for-etrucks-sales-and-aftersales-services-in-the-netherlands/… #ZeroEmission #ElectricTrucks,"en.byd.com
BYD Appoints Bluekens EV as the First Dealer for eTrucks Sales and Aftersales Services in the...
  In a move that highlights its commitment to sustainable emission-free transport in Europe, BYD has appointed Bluekens EV B.V. as the first dealer in sales and aftersales services in the Netherlands...",,,,,,,,https://twitter.com/BYDCompany/status/1452696562488971276,"Oct 26, 2021",2021-10-25T18:00:24.000Z,9,2,45,"#ZeroEmission;_x000D_
#ElectricTrucks;",,,,,,,,byd signed batteryelectric truck dealership agreement netherlands europe continues move green technology read,3.7004397181410926,"[(0, 0.0119639095), (1, 0.01199091), (2, 0.011952331), (3, 0.011971875), (4, 0.9401616), (5, 0.011959351)]",4
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"A BYD ADL Enviro400EV double deck electric bus will travel  from London to Glasgow on 11-day roadshow, showcasing zero emission transport. The “Road to Renewables” Bus tour will promote COP26, the UN’s climate change conference. Read about the tour at:","en.byd.com
Transport minister hails BYD ADL partnership, SSE and Go-Ahead as they Launch COP26 Electric Bus...
“Road to Renewables” Bus tour starts at Northumberland Park garage in north London – one of Europe’s largest overnight charging garages for electric buses and home to innovative Bus2Grid project...",,,,,,,,https://twitter.com/BYDCompany/status/1450573500771667973,"Oct 20, 2021",2021-10-19T21:24:07.000Z,7,0,27,,,,,,,,,byd adl enviro ev double deck electric bus travel london glasgow day roadshow showcasing emission transport road renewables bus tour promote cop climate change conference read tour,4.606739354015323,"[(3, 0.9700443)]",3
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"A unique collaboration is bringing financing, vehicle-to-grid technology, and BYD's manufacturing capabilities together to spur the deployment of up to 5,000 battery-electric vehicles over the next 5 years. Read about here:","en.byd.com
BYD and Levo Announce Collaboration to Deploy Up to 5K Battery-Electric Vehicles to Intelligently...
] The new collaboration plans to leverage Nuvve’s technology and Stonepeak’s and Evolve’s capital through Levo to offer fully financed, V2G-enabled BYD medium- and heavy-duty electric fleet vehicles ...",,,,,,,,https://twitter.com/BYDCompany/status/1450562403847090176,"Oct 20, 2021",2021-10-19T20:40:01.000Z,5,0,28,,,,,,,,,unique collaboration bringing financing vehicletogrid technology byds manufacturing capability spur deployment batteryelectric vehicle read,3.8073549220576055,"[(0, 0.011138321), (1, 0.0111834565), (2, 0.0111539895), (3, 0.011177969), (4, 0.9442023), (5, 0.011143923)]",4
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"BYD is at the 2021 ARA Show in Las Vegas, Nevada. 

We have a 80v #electricforklift for all your rental customers' needs. 

Visit us at booth #4647

#BYD #ARAShow #AmericanRentalAssociationShow
#Forkliftrentals",,,,,,https://pbs.twimg.com/media/FCBVhQkUYAItkra?format=jpg&name=small；,,,https://twitter.com/BYDCompany/status/1450253132856922120,"Oct 19, 2021",2021-10-19T00:11:05.000Z,4,2,39,"#electricforklift;_x000D_
#4647#BYD;_x000D_
#ARAShow;_x000D_
#AmericanRentalAssociationShow;_x000D_
#Forkliftrentals;",,,,,,,,byd ara la vega nevada rental customer visit booth,3.169925001442312,"[(0, 0.9162611), (1, 0.016700042), (2, 0.016758027), (3, 0.01676754), (4, 0.016765831), (5, 0.01674745)]",0
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"Q3 sales have continued 2021's massive YoY growth trend. 

These strong sales figures reflect the trust that our customers have in #BYD, which to us is priceless. 

Thank you for believing in us and allowing us to help #BuildYourDreams.

#AutoNews #ElectricVehicle #EV",,,,,,https://pbs.twimg.com/media/FBxyB_NVIAEsfdo?format=jpg&name=small；,,,https://twitter.com/BYDCompany/status/1449159481179312135,"Oct 16, 2021",2021-10-15T23:45:19.000Z,14,1,60,"#BYD;_x000D_
#BuildYourDreams;_x000D_
#AutoNews;_x000D_
#ElectricVehicle;_x000D_
#EV;",,,,,,,,sale continued massive yoy growth trend strong sale figure reflect trust customer priceless believing allowing,3.773557262275185,"[(0, 0.94781744), (1, 0.010419539), (2, 0.010450048), (3, 0.010429427), (4, 0.010425726), (5, 0.010457835)]",0
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"70,022 NEVs sold in September (corresponding to a 276.4% YoY sales increase)

This wouldn’t be possible without your support. Your belief in BYD’s technological innovations is what powers us to continue pursuing our mission! 

#ElectricVehicles #EVNews #technology #AutoNews",,,,,,https://pbs.twimg.com/media/FBsOTcUVcAERNOJ?format=jpg&name=small；,,,https://twitter.com/BYDCompany/status/1448768212695334931,"Oct 15, 2021",2021-10-14T21:50:33.000Z,13,6,80,"#ElectricVehicles;_x000D_
#EVNews;_x000D_
#technology;_x000D_
#AutoNews;",,,,,,,,nevs sold september yoy sale increase wouldn support belief byd technological innovation power continue pursuing mission,4.0,"[(4, 0.9505136)]",4
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,#HappyThanksgiving to our friends in Canada,,,,,,,,,https://twitter.com/BYDCompany/status/1447598311913844736,"Oct 12, 2021",2021-10-11T16:21:47.000Z,1,1,27,#HappyThanksgiving;,,,,,,,,friend canada,1.0,"[(0, 0.05599288), (1, 0.055561885), (2, 0.05582847), (3, 0.72039866), (4, 0.055984296), (5, 0.056233875)]",3
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"BYD is dedicated to creating a truly zero-emission ecosystem offering technology for solar electricity generation, energy storage to save that electricity, and battery-electric vehicles powered by that clean energy.",,是,"@EdincoT
 
@mekkaokereke
 and 10 others",https://twitter.com/EdincoT；https://twitter.com/mekkaokereke；https://twitter.com/BYDCompany/status/1446643264531034113/people；,https://twitter.com/EdincoT；https://twitter.com/mekkaokereke；https://twitter.com/BYDCompany/status/1446643264531034113/people；,,,,https://twitter.com/BYDCompany/status/1446643264531034113,"Oct 9, 2021",2021-10-09T01:06:46.000Z,1,0,7,,,,,,,,,byd dedicated creating zeroemission ecosystem offering technology solar electricity generation energy storage save electricity batteryelectric vehicle powered clean energy,4.03740119765411,"[(4, 0.95800567)]",4
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"Announcing a new partnership between BYD and Levo Mobility

Levo intends to purchase up to 5,000 medium and heavy duty Vehicle to Grid-enabled Battery Electric Vehicles over five years.

Read More: https://en.byd.com/news/byd-and-levo-announce-collaboration-to-deploy-up-to-5k-battery-electric-vehicles-to-intelligently-electrify-u-s-fleets/…

#innovation #future #electric #sustainably",,,,,,https://pbs.twimg.com/media/FBG8QR9UYAQXZHB?format=jpg&name=small；,,,https://twitter.com/BYDCompany/status/1446147223272579077,"Oct 8, 2021",2021-10-07T16:15:40.000Z,7,1,43,"#innovation;_x000D_
#future;_x000D_
#electric;_x000D_
#sustainably;",,,,,,,,announcing partnership byd levo mobility levo intends purchase medium heavy duty vehicle gridenabled battery electric vehicle read,3.8521687236032816,"[(5, 0.9534353)]",5
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,Happy #CleanAirDayCA! BYD Trucks | Hard At Work,"Quote Tweet
Anheuser-Busch
@AnheuserBusch
·
Oct 7, 2021
Happy #CleanAirDayCA! From solar and wind power to electric trucks and water quality partnerships, we’re already making a big impact with our 2025 sustainability goals. Keep an eye out — there’s a lot more to come.",,,,,,,https://twitter.com/i/statusnone,https://twitter.com/BYDCompany/status/1445895340729634821,"Oct 7, 2021",2021-10-06T23:34:47.000Z,4,2,36,#CleanAirDayCA;,"Happy #CleanAirDayCA! From solar and wind power to electric trucks and water quality partnerships, we’re already making a big impact with our 2025 sustainability goals. Keep an eye out — there’s a lot more to come.","blob:https://twitter.com/b34aa69d-116c-4c50-bf0e-26d82591b5ac""https://pbs.twimg.com/ext_tw_video_thumb/1445865563784245249/pu/img/JO4AVIMddzmJ-ODk.jpg""",Anheuser-Busch,@AnheuserBusch,https://twitter.com/AnheuserBusch,2021-10-06 21:37:19,"Oct 7, 2021",happy byd truck hard,2.0,"[(0, 0.03342429), (1, 0.03339678), (2, 0.033714224), (3, 0.83202034), (4, 0.033838235), (5, 0.033606082)]",3
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"BYD has sold 68,018 battery-electric buses  

We can breath easier - these buses will prevent: 

114,947,040 - tons of C02  
1,836,432 - cars worth of emissions 
80,160 - tons of Nitrogen Oxide
23,805,600 - lbs of diesel particulate matter

#CleanAirDayCA #CleanAirDay",Coalition for Clean Air and 9 others,,,,,https://pbs.twimg.com/media/FBC9oAWUcAIRDnv?format=jpg&name=small；,,,https://twitter.com/BYDCompany/status/1445864536465043467,"Oct 7, 2021",2021-10-06T21:32:23.000Z,93,24,329,"#CleanAirDayCA;_x000D_
#CleanAirDay;",,,,,,,,byd sold batteryelectric bus breath easier bus prevent ton car worth emission ton nitrogen oxide lb diesel particulate matter,4.03740119765411,"[(3, 0.95800924)]",3
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,Happy #CleanAirDayCA! BYD Trucks | Hard At Work,"Quote Tweet
Anheuser-Busch
@AnheuserBusch
·
Oct 7, 2021
Happy #CleanAirDayCA! From solar and wind power to electric trucks and water quality partnerships, we’re already making a big impact with our 2025 sustainability goals. Keep an eye out — there’s a lot more to come.
0:06
1,779 views",,,,,,,https://twitter.com/i/statusnone,https://twitter.com/BYDCompany/status/1445895340729634821,"Oct 7, 2021",2021-10-06T23:34:47.000Z,4,2,36,#CleanAirDayCA;,"Happy #CleanAirDayCA! From solar and wind power to electric trucks and water quality partnerships, we’re already making a big impact with our 2025 sustainability goals. Keep an eye out — there’s a lot more to come.","blob:https://twitter.com/b34aa69d-116c-4c50-bf0e-26d82591b5ac""",Anheuser-Busch,@AnheuserBusch,https://twitter.com/AnheuserBusch,2021-10-06 21:37:19,"Oct 7, 2021",happy byd truck hard,2.0,"[(0, 0.03342431), (1, 0.03339679), (2, 0.033714324), (3, 0.83200824), (4, 0.0338502), (5, 0.03360615)]",3
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,Happy #CleanAirDayCA! BYD Trucks | Hard At Work,"Quote Tweet
Anheuser-Busch
@AnheuserBusch
·
Oct 7, 2021
Happy #CleanAirDayCA! From solar and wind power to electric trucks and water quality partnerships, we’re already making a big impact with our 2025 sustainability goals. Keep an eye out — there’s a lot more to come.
1,779 views
0:07 / 0:12",,,,,,,https://twitter.com/i/statusnone,https://twitter.com/BYDCompany/status/1445895340729634821,"Oct 7, 2021",2021-10-06T23:34:47.000Z,4,2,36,#CleanAirDayCA;,"Happy #CleanAirDayCA! From solar and wind power to electric trucks and water quality partnerships, we’re already making a big impact with our 2025 sustainability goals. Keep an eye out — there’s a lot more to come.","blob:https://twitter.com/b34aa69d-116c-4c50-bf0e-26d82591b5ac""",Anheuser-Busch,@AnheuserBusch,https://twitter.com/AnheuserBusch,2021-10-06 21:37:19,"Oct 7, 2021",happy byd truck hard,2.0,"[(0, 0.033424284), (1, 0.033396773), (2, 0.03371416), (3, 0.83202714), (4, 0.033831593), (5, 0.033606045)]",3
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"Visit booth #229 at the 2021 GSE EXPO

BYD is showcasing its revolutionary iron-phosphate technology with their T250F and T250R electric tow tractors. 

#logistics #materialhandling #GSEExpo #GSEExpo2021",,,,,,https://pbs.twimg.com/media/FBCRBBrVUAU78ms?format=jpg&name=small；,,,https://twitter.com/BYDCompany/status/1445815967607492608,"Oct 7, 2021",2021-10-06T18:19:23.000Z,8,3,45,"#229@at@the@2021@GSE@EXPOBYD@is@showcasing@its@revolutionary@iron-phosphate@technology@with@their@T250F@and@T250R@electric@tow@tractors.@#logistics;_x000D_
#materialhandling;_x000D_
#GSEExpo;_x000D_
#GSEExpo2021;",,,,,,,,visit booth gse expo byd showcasing revolutionary ironphosphate technology electric tow tractor,3.584962500721156,"[(0, 0.012906512), (1, 0.0128470445), (2, 0.012876103), (3, 0.9355242), (4, 0.012986453), (5, 0.012859674)]",3
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"BYD Signs Dealership Agreement with Petros Petropoulos to Supply and Service Electric Trucks in Greece

Read More: https://en.byd.com/news/byd-signs-dealership-agreement-with-petros-petropoulos-to-supply-and-service-electric-trucks-in-greece/…

Follow @BYD_Europe for more updates",,,,,,https://pbs.twimg.com/media/FAz2qJqVEAIRyB0?format=jpg&name=small；,,,https://twitter.com/BYDCompany/status/1444801720794562565,"Oct 4, 2021",2021-10-03T23:09:08.000Z,6,0,58,,,,,,,,,byd sign dealership agreement petros petropoulos supply service electric truck greece read follow update,3.8073549220576055,"[(0, 0.011165245), (1, 0.011159915), (2, 0.011145785), (3, 0.9441719), (4, 0.011205303), (5, 0.011151861)]",3
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"Visit BYD at booth #229 at the 2021 GSE EXPO.  BYD will be showcasing its revolutionary iron-phosphate technology with their T250F and T250R electric tow tractors. 

Click the link for more information on the GSE Expo: https://gseexpo.com/psk-template-gse/362160…

#BYD #Forklift #logistics",,,,,,https://pbs.twimg.com/media/FApupJPVkAMFMsC?format=jpg&name=small；,,,https://twitter.com/BYDCompany/status/1444088474542346245,"Oct 2, 2021",2021-10-01T23:54:56.000Z,7,7,35,"#229@at@the@2021@GSE@EXPO.@@BYD@will@be@showcasing@its@revolutionary@iron-phosphate@technology@with@their@T250F@and@T250R@electric@tow@tractors.@Click@the@link@for@more@information@on@the@GSE@Expo:@https://gseexpo.com/psk-template-gse/362160…;_x000D_
#BYD;_x000D_
#Forklift;_x000D_
#logistics;",,,,,,,,visit byd booth gse expo byd showcasing revolutionary ironphosphate technology electric tow tractor click link gse expo,3.734521664779752,"[(3, 0.6187661), (4, 0.34403163)]",3
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"LA SkyRail Express Partners with 30+ LA Area Disadvantaged Small Businesses

Read More: https://en.byd.com/news/lasre-partners-with-more-than-30-la-area-disadvantaged-small-businesses/…",,,,,,https://pbs.twimg.com/media/FAkOqyjVcBgk2x-?format=jpg&name=small；,,,https://twitter.com/BYDCompany/status/1443702171162210346,"Oct 1, 2021",2021-09-30T22:19:54.000Z,7,0,31,,,,,,,,,la skyrail express partner la disadvantaged business read,2.75,"[(0, 0.01861808), (1, 0.018607711), (2, 0.018614896), (3, 0.018625746), (4, 0.90691566), (5, 0.018617896)]",4
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"BYD and Vitol (@vitolnews), the world's biggest independent oil trader, announced a $250 million joint venture for providing green tech fleet mobility service in select markets worldwide. 

Find Out More: https://vitol.com/vitol-and-byd-commit-250-million-to-a-new-green-mobility-service/…

#zeroemissions #electricvehicle #technology",,,,,,https://pbs.twimg.com/media/FAFiyEAVkA08_eq?format=jpg&name=small；,,,https://twitter.com/BYDCompany/status/1441542384441982983,"Sep 25, 2021",2021-09-24T23:17:41.000Z,17,4,59,"#zeroemissions;_x000D_
#electricvehicle;_x000D_
#technology;",,,,,,,,byd vitol world biggest independent oil trader announced joint venture providing green tech fleet mobility service select market worldwide,4.247927513443583,"[(2, 0.95808774)]",2
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"BYD Northeast&nbsp;Regional Manager Randy Premo will deliver the keynote address today at the CTE 2021 International #ZeroEmission Bus Conference in Denver. 

He’ll be talking about BYD and our commitment to the environment and the community.

#ZEB2021 @Go_CTE",,,,,,https://pbs.twimg.com/media/E_b4aDRVkAAOxez?format=jpg&name=small；,"https://pbs.twimg.com/media/E_b4aDRVkAAOxez?format=jpg&name=small；_x000D_
https://pbs.twimg.com/media/E_b4aDRVEAsAkwd?format=jpg&name=4096x4096；",,https://twitter.com/BYDCompany/status/1438610267764494347,"Sep 17, 2021",2021-09-16T21:06:30.000Z,2,1,47,"#ZeroEmission;_x000D_
#ZEB2021;",,,,,,,,byd northeast nbsp regional manager randy premo deliver keynote address cte international bus conference denver talking byd commitment environment community,4.221928094887362,"[(4, 0.96016276)]",4
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"Introducing the e-platform 3.0 and new concept car Ocean-X

The new platform enables ranges exceeding 1,000 km (620 miles) through the world’s first 8-in-1 electric powertrain

Read More: https://en.byd.com/news/byd-launches-e-platform-3-0-with-the-new-concept-car-ocean-x/…

#evnews #ElectricCar #autonews #ElectricVehicles",,,,,,https://pbs.twimg.com/media/E-8BzZkVcAMxNL4?format=jpg&name=small；,,,https://twitter.com/BYDCompany/status/1436370973087789056,"Sep 11, 2021",2021-09-10T16:48:21.000Z,52,14,223,"#evnews;_x000D_
#ElectricCar;_x000D_
#autonews;_x000D_
#ElectricVehicles;",,,,,,,,introducing eplatform concept car oceanx platform enables range exceeding mile electric powertrain read,3.7004397181410926,"[(0, 0.011949186), (1, 0.01195557), (2, 0.9402085), (3, 0.011980194), (4, 0.011972384), (5, 0.011934149)]",2
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"Interested in learning about the latest technology in #ZeroEmission Heavy-Duty Trucks? 

Join BYD's Patrick Duan, SVP of Operations, as he shares his insight as part of a panel at @ACTExpo

10:00 AM - Room 104A 

#ACTExpo #Transportation  #trucking #logistics",,,,,,https://pbs.twimg.com/media/E-S0yPfUcAEFc3w?format=jpg&name=small；,,,https://twitter.com/BYDCompany/status/1433471704026652672,"Sep 3, 2021",2021-09-02T16:47:41.000Z,7,2,34,"#ZeroEmission;_x000D_
#ACTExpo;_x000D_
#Transportation;_x000D_
#trucking;_x000D_
#logistics;",,,,,,,,learning technology heavyduty truck join byds patrick duan svp operation share insight panel,3.7004397181410926,"[(0, 0.011945286), (1, 0.0119315665), (2, 0.012014204), (3, 0.9401707), (4, 0.011970846), (5, 0.011967393)]",3
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"#ACTExpo Exclusive! 

Visit booth 2108 to see our brand NEW 3rd Generation battery-electric trucks

BYD Trucks | Hard at Work",,,,,,https://pbs.twimg.com/media/E-OWTKmUcAMx3xU?format=jpg&name=small；,,,https://twitter.com/BYDCompany/status/1433154952696766464,"Sep 2, 2021",2021-09-01T19:49:02.000Z,12,2,60,#ACTExpo;,,,,,,,,exclusive visit booth brand generation batteryelectric truck byd truck hard,3.1219280948873624,"[(0, 0.015269961), (1, 0.015300719), (2, 0.015261527), (3, 0.9235207), (4, 0.015284444), (5, 0.015362652)]",3
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,Visit Booth 2108 at #ACTExpo to see our NEW 8TT Class 8 Tractor and Class 6 Box Trucks,"Quote Tweet
Jack Roberts
@By_JackRoberts
·
Sep 1, 2021
Here are two 3rd-Generation trucks from @BYDCompany here at #ACTExpo  A Class 8 tractor and a Class 6 box truck. The company is citing improved range and in-cab ergonomics as their latest upgrades",,,,,https://pbs.twimg.com/media/E-KThejWYAAOv7g?format=jpg&name=small；,"https://pbs.twimg.com/media/E-KThejWYAAOv7g?format=jpg&name=small；_x000D_
https://pbs.twimg.com/media/E-KThekXEAAegWA?format=jpg&name=small；",,https://twitter.com/BYDCompany/status/1433088899341897733,"Sep 1, 2021",2021-09-01T15:26:33.000Z,10,2,48,#ACTExpo;,Here are two 3rd-Generation trucks from @BYDCompany here at #ACTExpo  A Class 8 tractor and a Class 6 box truck. The company is citing improved range and in-cab ergonomics as their latest upgrades,"https://pbs.twimg.com/media/E-KThejWYAAOv7g?format=jpg&name=small""https://pbs.twimg.com/media/E-KThekXEAAegWA?format=jpg&name=small""",Jack Roberts,@By_JackRoberts,https://twitter.com/By_JackRoberts,2021-09-01 00:58:21,"Sep 1, 2021",visit booth tt class tractor class box truck,2.75,"[(0, 0.90680087), (1, 0.018618321), (2, 0.018589687), (3, 0.018742314), (4, 0.018610423), (5, 0.018638365)]",0
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"#ACTExpo Exclusive | Booth 2108

#BYD's NEW 3rd Generation 8TT Class 8 Electric Day Cab Tractor!

See the new standard in performance, reliability, comfort ; safety in heavy-duty #trucks.

Learn More: https://en.byd.com/news/byd-introduces-next-generation-electric-trucks-at-act-expo/…

#ElectricVehicles #Transportation #zeroemission",read image descriptionALTUnion of Concerned Scientists and 9 others,,,,,https://pbs.twimg.com/media/E-JpEiOUcAEUvYH?format=jpg&name=small；,,,https://twitter.com/BYDCompany/status/1432823957669875712,"Sep 1, 2021",2021-08-31T21:53:46.000Z,8,1,45,"#ACTExpo;_x000D_
#BYD;_x000D_
#trucks;_x000D_
#ElectricVehicles;_x000D_
#Transportation;_x000D_
#zeroemission;",,,,,,,,exclusive booth generation tt class electric day cab tractor standard performance reliability comfort safety heavyduty learn,4.0,"[(3, 0.9506611)]",3
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,Come see BYD’s Third Generation trucks on display at booth No. 2108 during this year’s @ACTExpo in Long Beach!,,,,,,https://pbs.twimg.com/media/E-IiYjtUcAU8ptu?format=jpg&name=small；,,,https://twitter.com/BYDCompany/status/1432745442584920065,"Sep 1, 2021",2021-08-31T16:41:47.000Z,10,1,64,,,,,,,,,byd generation truck display booth beach,2.584962500721156,"[(0, 0.023912137), (1, 0.023847526), (2, 0.023938777), (3, 0.32423735), (4, 0.024111347), (5, 0.5799529)]",5
