内容,主题概率,主题类型
行程 安排 朱林 领队 经验丰富 酒店 安排 景点 介绍 到位 好评,"[(0, 0.92587054)]",0
王强 领队 近几年 旅游 领队 热情 渊博 真诚 体面 短短 十几天 像是 朋友,"[(6, 0.9364698)]",6
导游 王国 敬业 态度 好评 团友 素质 极差 自私自利 其他人 素质 令人发指 评来 威胁 王导 实在 看不下去 王导 伸冤 回程 碰到 慕尼黑 上海 航班 故障 延误 十几个 小时 王导 团友 回家 征得 全团 同意 改签 航班 飞到 香港 飞回 上海 香港 上海 航班 位置 航空公司 分成 班次 相差 小时 飞机 随机 拆分 一同 出行 分开 王导 情况 告知 全团 几对 拆分 团友 几个 阿姨 全程 分开 慕尼黑 机场 大吵大闹 王导 解释 自私自利 极点 老公 结婚 没分开 分开 飞机 连体婴 上班 一家 公司 办公室 位子 厕所 团友 反复 解释 香港 上海 分开 后才 作罢 嘴里 王导 解释 王导 真的 可怜 改签 全程 德国 机场 围观 国人 丢光,"[(7, 0.99168485)]",7
愉快 家庭 出游 带队 蔡导 认真负责 耐心 导游 行程 安排 紧凑 团餐 下次 选择 携程,"[(0, 0.94441503)]",0
运气 博学多才 姚杰 导游 普通话 说得好 出口成章 尤爱 风俗习惯 风土人情 注意事项 收获 满满 导游 表率 旅途 不如意 旅途 第二天 半夜 酣睡 房门 打开 房间 电灯 一个男孩 行李 闯入 第二天 早就 汇报 姚杰 导游 可惜 酒店 丝毫 歉意 第三天 山上 城堡 一股 霉气 扑鼻 蜘蛛网 门前 挂满 空调 开窗 那晚 确实 难熬 踩点 确实 希望 携程 有所改进 旅游界 可靠 标杆,"[(6, 0.98517734)]",6
第一天 酒店 体验 极差 名叫 高速 路旁 汽车旅馆 位置 偏僻 配套 设施 餐食 酒店 餐厅 餐厅 区别对待 中国 外国人 菜单 菜品 中国 外国人 酒店 肮脏 不堪 早餐 品种 质量 住宿 体验 国内 连锁 酒店 希望 改进,"[(2, 0.9759636)]",2
两个 老人 出游 行程 郭导 满意 旅游 订单 行程 景色 唯一 希望 类似 团餐 安排 老人 出国 自行 吃饭 困难 初始 选择 行程 是因为 界面 介绍 行程 自理 行程 单发 自理 携程 解释,"[(0, 0.9738396)]",0
领队 导游 王强 本次 行程 一路上 介绍 各国 历史 文化 风土人情 半夜 加班加点 退税 审单 机场 全程 陪同 美中不足 有时候 三个 一间 如意 巴黎 住宿 二张 很小 单人床 服务员 赶到 房间 房间 沙发 翻下来 一张 有时候 房间 实在 太小 箱子 放不下 走路 希望 携程 加以改进,"[(1, 0.9806643)]",1
雖然 行程 四個 國家 大部分 時間 路程 謝東 導遊 體貼 合理安排 整路 一路上 團友 講解 歐洲 歷史 不厭其煩 提醒 我們 什麼 盡心 盡責,"[(1, 0.9629365)]",1
行程 经典 罗祖光 导游 景点 详尽 介绍 帮忙 拍照片 事无巨细 提醒 满意,"[(4, 0.93157256)]",4
愉快 旅游 行程 领队 天气预报 调整 效果 更好 导游 水平 待人 热情 感谢 老人 一路 关照 参加 携程,"[(1, 0.95319486)]",1
领队 导游 刘霖 刘导 超级 耐心 文化 研究 导游 兼职 翻译 入住 宾馆 询问 帮忙 整理 税单 国外 旅游 携程 棒棒 导游 行程 调整 团餐 推荐 自理 餐厅 谢谢 一位 经验 导游,"[(0, 0.9730432)]",0
携程 品牌 放心 事实证明 货真价实 一分钱 一分货 导游 行程 安排 全程 贴心 细致 团友 团结友爱 蜜月旅行 超级 开心 感谢 携程 下次 团游 携程,"[(6, 0.9629403)]",6
领队 服务 专业 热心 一路上 舒适 行程 时间 安排 唯独 瑞士 那天 天气 风景 打折 酒店 住宿 餐饮 舒适 清洁卫生 本次 行程 强制 消费 额外 消费 一点 改进 欧洲 夜晚 无聊 年轻人 早早 酒店 电视 意大利语 法语 看不懂,"[(2, 0.9771923)]",2
行程 结束 导游 好评 实在 违心 好评 说实话 东西 导游 办法 控制 导游 好评率 奖金 挂钩 旅行社,"[(6, 0.95059043)]",6
三个 女生 第一次 欧洲 信任 选择 携程 自营 产品 没想到 闺蜜 期待已久 旅行 充满 恐惧 辛苦 小时 大巴 追赶 时间 签到 景点 细细 欣赏 餐饮 住宿 水准 失望 玩完 想到 携程 中国 旅行 平台 自营 管理 旅程 外籍 司机 连续 几天 微信 骚扰 同伴 外国 文化 熟悉 接受 司机 加微信 上车 司机 拥抱 文化差异 司机 揩油 发现 检点 恐惧 异国他乡 声张 恐惧 最终 全程 旅行 感觉 房间 中文 内容 不堪入目 中文 肯定 第一次 骚扰 中国 女性 携程 国外 选择 司机 骚扰 中国 游客 第一次 携程 天内 给到 回应 解释 维护 权利 全程 标间 沙发 单人床 支付 全额 团费 未退 差价 前期 询问 携程 后期 答复 雇佣 道德品质 人员 担任 司机 给到 经济 精神赔偿 损害 出行 心情 担惊受怕,"[(0, 0.99246055)]",0
本来 家人 出游 原因 只能 携程 很快 办理 退款 手续 服务 效率 旅游 整体 不错 同一个 团队 队友 挺不错 行程 王妍 领队 导游 一路 辛苦 天鹅堡 大雪 封路 没能 最起码 不用 高速公路 一晚 幸运 本来 门票 携程 退还 感觉 反正 携程 值得 信赖 感觉 购物 时间,"[(0, 0.9810717)]",0
行程 有点累 很早 意大利 酒店 特别 稍微 一点 团餐 特别 集体 投诉 一点儿 几天 拉肚子,"[(1, 0.94439924)]",1
行程 安排 陈述 领队 好评 反复 提醒 注意安全 小心 财物 欧洲 治安 全团 回国 丢失 财物 一处 讲解 历史 趣闻 欧洲 酒店 牙膏 牙刷 拖鞋 水壶 少部分 酒店 热水 满意 出行 携程 服务 到位,"[(6, 0.9745857)]",6
领队 导游 很累 行程 朱林 带领 完美 谢谢,"[(0, 0.90117383), (1, 0.012355136), (2, 0.0123536065), (3, 0.012351448), (4, 0.012356771), (5, 0.012352025), (6, 0.012355671), (7, 0.012349312), (8, 0.012352213)]",0
第一次 选择 携程 出国 导游 曾队 一路 游玩 欣赏 各国 美景 出游 团友 守时 和谐 共处 携程 安排 宾馆 不着 后不着店 宾馆 空调 曾队 跑上跑下 好多 妥善解决 退税 谢谢 下回,"[(0, 0.9713049)]",0
推荐 领队 超级 欧洲 出行 特别 姿势,"[(0, 0.0139070405), (1, 0.013903459), (2, 0.88878417), (3, 0.013895117), (4, 0.013899754), (5, 0.013904431), (6, 0.01391148), (7, 0.013897975), (8, 0.013896526)]",2
五星 伍坚 领队 经验丰富 行程 安排 人文 历史 介绍 详尽 照顾 周全 产品描述 满意 携程 市场 描述 酒店 远离 市区 酒店 安排 外出 缺少 体验 成本 至少 描述 上应 实事求是 用餐 塞纳河 船上 用餐 体验 餐饮 难吃 服务员 态度恶劣 建议 携程 更换 合作 餐厅,"[(0, 0.9802313)]",0
老爹 老妈 反馈 不错 领队 陪都 天下 影响 游船 体验 法国 酒店 早餐 国人 区别对待 现象 酒店 安排 行程 影响 游览 心情 携程 建议 酒店,"[(8, 0.96579057)]",8
本次 出行 愉快 两个 老人 本来 估计 没想到 顺利 领队 照顾 有加 非常感谢 行程 不紧不慢 老人 参加 参加 携程,"[(1, 0.9555244)]",1
领队 志在 行程 负责 旅行 体验 领队 态度 调度 期待 下次 导游 一同 哈哈哈,"[(0, 0.9406927)]",0
自费 项目 法餐 一桌 扇贝 蜗牛 总体 一般般 感觉 不值 深度 巴黎 巴黎 夜景 酒吧 小吃 一条街 埃菲尔 点灯 免费 景点 奥地利 深度 本来 行程 安排 穿过 奥地利 天鹅堡 试问 顺路 停下来 自费 商业街 放下 下午 导致 那晚 酒店 意味着 国内 凌晨 一塌糊涂 那天 晚餐 荒郊 野岭 东西 酒店 一份 牛排 罗马 下午 北京 导游 安排 深度 一他 糊涂 下午 机场 不去 听说 随便 两步 本来 行程 景点 导游 讲解 照看 不周 自费 团友 东西 导游 车上 找回 东西 表扬 行程 安排 一句 概括 行程 不好 还行,"[(8, 0.98989195)]",8
导游 亲切 行程 徐建 领队 团队 带领 团结,"[(0, 0.012354295), (1, 0.012355989), (2, 0.012353472), (3, 0.012350379), (4, 0.9011795), (5, 0.012350291), (6, 0.012353665), (7, 0.012349125), (8, 0.012353258)]",4
马导 经验丰富 行程 规划 波兰 司机 旅途愉快,"[(0, 0.8888176), (1, 0.013896317), (2, 0.013898711), (3, 0.01389882), (4, 0.013897517), (5, 0.013896495), (6, 0.013897578), (7, 0.013897008), (8, 0.013899937)]",0
携程 失望 携程 安排 描述 特别感谢 领队 孙致平,"[(0, 0.012356274), (1, 0.012355242), (2, 0.012356996), (3, 0.57821655), (4, 0.012356427), (5, 0.012353895), (6, 0.33529913), (7, 0.0123505285), (8, 0.012354927)]",3
行程 车子 抛锚 游客 钱包 意外 总体 平安 顺利 领队 荀广杰 总体 服务满意,"[(2, 0.9364747)]",2
领队 工作 认真负责 工作 辛苦 地方 负责 安排 团队 吃喝 做好 第二天 出行 计划 老年人 保证 出游 快乐 领队 导游 领队 工作 给予 好评,"[(4, 0.96442)]",4
陈仁 导游 刘桂玲 团里 阿姨 叔叔 细心 照料 税单 填好 一步 一步,"[(6, 0.93158495)]",6
携程 自营 产品品质 吃住行 不错 领队 经验丰富 一路 关照 下次 携程,"[(6, 0.92586905)]",6
第一晚 酒店 浴室 下水 庄园 酒店 房间 头顶 横梁 行程 希望 转机 谢谢,"[(0, 0.9364666)]",0
行程 安排 领队 小鲍 热情 负责 导游 专业 住宿 愉快 顺利 欧洲 感谢,"[(2, 0.93646216)]",2
行程 安排 伍坚 领队 遇上 领队 希望 下次 出游,"[(0, 0.9110629), (1, 0.011115917), (2, 0.011117917), (3, 0.011125501), (4, 0.011117093), (5, 0.01111422), (6, 0.011116074), (7, 0.011113104), (8, 0.011117268)]",0
热情 负责 一路上 关照 有加 意大利 酒店 偏远 周围环境 不好,"[(0, 0.0101091135), (1, 0.010110854), (2, 0.01010698), (3, 0.010104212), (4, 0.010107216), (5, 0.010104445), (6, 0.010108918), (7, 0.91914153), (8, 0.010106701)]",7
旅行 顺利 行程 安排 雅静 领队 导游 认真负责 第一次 碰到 负责 领队 导游,"[(2, 0.2432258), (6, 0.7011833)]",6
行程 路上 车子 团游 样子 法国 瑞士 好玩 物价 瑞士 路上 不该 总体 沟通 解决 下次 携程,"[(3, 0.95058566)]",3
旅游 总体 不错 导游 责任 平安 顺利 旅游 美中不足 科尔 小镇 晚餐 实在 建议 携程 取消 这家 中餐厅 合作 影响 携程 声誉 行程 安排 二处 不合理 自由 活动 时间 安排 不合理 浪费 好多 时间,"[(3, 0.97457993)]",3
王导 负责 全程 协调 沟通 顺利 行程,"[(0, 0.0138988625), (1, 0.013896199), (2, 0.36787513), (3, 0.01389766), (4, 0.013895042), (5, 0.013893962), (6, 0.013894784), (7, 0.5348524), (8, 0.013895991)]",7
陈述 导游 非常热心 解决 团员 提出 忙前忙后 服务 衷心 感谢,"[(0, 0.010105122), (1, 0.010108771), (2, 0.010105387), (3, 0.010107309), (4, 0.010104418), (5, 0.01010592), (6, 0.919151), (7, 0.010103697), (8, 0.010108373)]",6
感谢 陈导 五星 服务 携程 安排 团餐 特指 安排 中餐 质量 服务 难以 下咽,"[(3, 0.9406899)]",3
导游 做事 关心 时时刻刻 看着 小偷,"[(0, 0.01588024), (1, 0.015885476), (2, 0.015882192), (3, 0.015884599), (4, 0.01588633), (5, 0.87294316), (6, 0.015881117), (7, 0.015877312), (8, 0.015879558)]",5
导游 行程 导游 给予,"[(0, 0.022235813), (1, 0.8221272), (2, 0.022251314), (3, 0.02222814), (4, 0.022232162), (5, 0.0222286), (6, 0.022236142), (7, 0.022228194), (8, 0.02223243)]",1
行程 导游 左波 同行 伙伴 开心,"[(0, 0.015882647), (1, 0.015885824), (2, 0.015890107), (3, 0.015879301), (4, 0.01588171), (5, 0.015879815), (6, 0.015883947), (7, 0.015878636), (8, 0.872938)]",8
全程 好评 导游 负责 安排 司机 友好 五星 好评 范春 羚组,"[(7, 0.92586386)]",7
周毅 导游 苦口婆心 小心翼翼 语重心长 带领 住店 旅游,"[(0, 0.0123512335), (1, 0.0123530235), (2, 0.012350767), (3, 0.012351106), (4, 0.012351945), (5, 0.012350864), (6, 0.9011901), (7, 0.012349349), (8, 0.012351586)]",6
领队 热情 服务 能言善道 酒店 预想 酒店 早餐 简陋 领队 面子 希望 有所改进,"[(1, 0.936455)]",1
十二天 行程 收获 满满 周导 全程 尽责 机会,"[(0, 0.012352834), (1, 0.01235216), (2, 0.012357137), (3, 0.90118325), (4, 0.012350918), (5, 0.012349417), (6, 0.012352809), (7, 0.012349715), (8, 0.012351746)]",3
老人家 出游 特地 携程 放心 父母 回来 一个劲 导游 领队 路程 有点累 开心,"[(6, 0.93647045)]",6
出游 领队 安排 很好 开心 满意 下次 选择 携程 出游,"[(0, 0.9191512), (1, 0.010106117), (2, 0.010107288), (3, 0.010104366), (4, 0.010106697), (5, 0.010104844), (6, 0.010108148), (7, 0.010102485), (8, 0.010108861)]",0
欧洲 行程 林先生 带团 领队 导游 荣幸 一位 工作 经验丰富 言谈 风趣 幽默 领队 一路上 波折 每组 家庭 碰到 领队 随机应变 灵活处理 关心 退税 领队 耐心 解释 做好 工作 安心 游玩 住宿 安排 希望 公司 有所改进 特鲁瓦 住宿 地址 巴黎 行程 足足 二个 半小时 疲惫不堪 安排 住宿 地址 这方面 欠缺 总体 欧洲 比较满意 由其 领队 团员 服务 有问必答 困难 帮忙 解决 出游 选择 携程 自营 旅游 项目,"[(0, 0.20561758), (2, 0.20877674), (3, 0.5757925)]",3
导游 很棒 托斯卡纳 酒店 实在 阴森 恐怖 红酒 开瓶器 董导 面子 好评,"[(3, 0.931546)]",3
出发 欧洲游 本来 懒得 点评 评论 不快 飞机 大巴 迟迟 不到 领队 频频 说法 好像 郁闷 团友 素质 马路边 静静 等待 小时 事后 轮胎 第七天 少女 大巴 启动 莫名 撞墙 换车 起码 损失 小时 少女 匆忙 一略 尽兴 哭团 差强人意 欧洲 物价 超市 面包 蛋糕 价格 上海 便宜货 大瓶 买水 啤酒 一罐 高品质 车厘子 上海 便宜 住宿 特别 两天 巴黎 住宿 整一个 简约 装修 民宿 异味 浓烈 接团 住宿费 希望 携程 实地考察 严格把关 商家 偷换概念 偷梁换柱 墨鱼 别有风味 鲜鲜 牛排 大难 感觉 烤牛肉 筋筋 拉拉 欧元 四分之一 体会 牛排 牛排 最差 一块 真心 团队 素质 早餐 见到 老外 两根 香蕉 香蕉 总体 初游 欧洲 行程 张弛 有度 轻松 景点 选择 不错 领队 专业 中规中矩 选择 携程,"[(1, 0.9923979)]",1
整体 感受 领队 专业 司机 车技 人文景观 酒店 导致 充足 时间 休息 希望 公司 予以 重视 希望 顾客 订购 行程 的的 再行 订购,"[(0, 0.96293795)]",0
父母 开心 年纪 担心 出游 不便 没想到 导游 领队 感谢 携程 导游 携程,"[(6, 0.9364765)]",6
导人 瘦小 工作 热情 服务周到 寒冷 自已 房内 毯子 建议 助理 导游 见习生 唐导 一路 讲解 没停 歌舞 表演 唐导 客人 着想 免费 厕所 灌泡 热水 退税 安检 顺利 唐导 反复 叮嘱 提示 工作 艺术性 成功 化解 香水 风波 团租 驾驶证 喜欢 很浓 香水 几排 乘客 头晕 过敏 提意见 直呼 吃不消 类似 情况 本社 唐导 说服 驾驶员 弃用 唐导 面子 制度 杜绝 发生,"[(1, 0.9861033)]",1
行程 满意 预定 内容 安排 行程 包含 景点 绕路 情况 领队 安排 行程 不紧不慢 安排 车程 控制 感觉 劳累 几顿 团餐 安排 合口味 五星 好评,"[(2, 0.96578807)]",2
行程 安排 领队 朱莹 认真负责 帮忙 解决 满意 旅行,"[(0, 0.9110482), (1, 0.011120463), (2, 0.011119231), (3, 0.011119921), (4, 0.011121158), (5, 0.011115186), (6, 0.011120652), (7, 0.011113085), (8, 0.011122136)]",0
外出 旅游 必选 携程 携程 服务质量 行程 安排 朋友 开心,"[(0, 0.010111301), (1, 0.010110823), (2, 0.3606144), (3, 0.010108421), (4, 0.010108664), (5, 0.56861603), (6, 0.010113796), (7, 0.01010564), (8, 0.010110895)]",5
导游 服务 行程 安排 大巴 停车 景点 之间,"[(0, 0.012354186), (1, 0.0123576), (2, 0.9011708), (3, 0.012354065), (4, 0.012352349), (5, 0.012352706), (6, 0.012354048), (7, 0.012350363), (8, 0.012353902)]",2
行程 安排 领队 服务 五星 好评 行程 安排 很好 热门 景点 包含 全程无 推荐 自费 项目,"[(0, 0.9476757)]",0
爸妈 行程 仔细 客服 推荐 此行 爸妈 给我发 美轮美奂 风景 合照 爸妈 露出 灿烂 微笑 此行 导游 司机 满意 好评 谢谢,"[(1, 0.9595668)]",1
行程 紧凑 携程 行程 安排 很好 领队 文人 凡事 安排 面面俱到,"[(2, 0.9258829)]",2
行程 领队 特别 领队 刘美龙 叫好,"[(0, 0.015887685), (1, 0.015885534), (2, 0.01588851), (3, 0.015880207), (4, 0.8729298), (5, 0.01587964), (6, 0.01588432), (7, 0.015879143), (8, 0.015885206)]",4
领队人 很好 解决 愉快 旅游 下次 旅游 希望 王导,"[(0, 0.9110576), (1, 0.011120578), (2, 0.011115902), (3, 0.0111185135), (4, 0.011117505), (5, 0.011116778), (6, 0.011118708), (7, 0.011116648), (8, 0.01111777)]",0
老人 出行 时差 住宿 臭虫 失眠 导致 发烧 导游 热心 私人 医生 好评 酒店 环境 实在 极差 投诉 没给 换房,"[(5, 0.95764464)]",5
难忘 旅行 行程 安排 特别 小宁 领队 专业 知识 做事 事情 灵活 周全 路遇 突发状况 大巴 水箱 漏水 小宁 司机 商量 妥善解决 一个多 小时 到达 法兰克福 影响 行程 感谢 携程 优秀 领队 感谢 小宁 一路 相伴,"[(2, 0.9759582)]",2
导游小姐 王国 带队 超级 行程 吃饭 安排 全程 浪费 时间 旅途 愉快 希望 小姐姐,"[(8, 0.9406909)]",8
樊樊 责任心 特强 领队,"[(0, 0.022239437), (1, 0.022235062), (2, 0.022234721), (3, 0.022234563), (4, 0.022235172), (5, 0.022232072), (6, 0.82212305), (7, 0.022230413), (8, 0.022235468)]",6
家里 老人 套餐 不错 导游 服务 热情周到 住宿 一夜 酒店 床单 臭虫 身体 休息 导游 酒店 协调 换房 酒店 没能 床单 对此,"[(2, 0.96132517)]",2
谭导 旅游 经验 安排 行程 情况 调整 欧洲 顺利 开心,"[(0, 0.010107066), (1, 0.010107945), (2, 0.91915154), (3, 0.010105199), (4, 0.010106216), (5, 0.010104734), (6, 0.010106586), (7, 0.010102907), (8, 0.0101077445)]",2
行程 安排 不错 国外 中式 团餐 满意 导游 领队 五分 好评,"[(6, 0.9258732)]",6
旅游 老公 蜜月旅行 岔子 自由 选择 携程 行程 整体 比较满意 欧洲游 厉害 领队 安排 行程 游玩 应对 紧急事件 妥妥 特别 退税 环节 细心 领队 团友 税单 整理 离境 退税 希望 下次 机会 参加 领队 携程,"[(0, 0.9752925)]",0
满意 行程 全程无 购物 王国 领队 下次 出行 携程,"[(0, 0.91105956), (1, 0.011117438), (2, 0.011118293), (3, 0.011115477), (4, 0.011120602), (5, 0.011116048), (6, 0.011117911), (7, 0.0111147985), (8, 0.011119804)]",0
导游 认真负责 仔细 安排 行程 期间 粗心 遗失 财务 飞机 导游 回来 感谢,"[(2, 0.9364651)]",2
旅游 安排 领队 水平 专业 享受 行程 朋友,"[(0, 0.01235472), (1, 0.012355963), (2, 0.9011762), (3, 0.012352559), (4, 0.012354353), (5, 0.0123501355), (6, 0.012354452), (7, 0.012348347), (8, 0.012353243)]",2
领队 业务 精湛 工作 认真负责 游客 着想 行程 安排 感谢 小伍 领队 行程 满意 下次 行程 希望 遇见 小伍,"[(0, 0.9555357)]",0
本次 行程 路线 改变 航班 没去 第一天 景点 可惜 满意 一路上 意大利 古迹 瑞士 干净 清新 雪山 震撼 法国 时尚 浪漫 感受 深刻 景点 视角 漂亮 看得出 携程 线路 设计 用心 本次 领队 专业性 东西 灌输 交流 互动 欧洲 不许 导游 客人 一车 领队 一讲到 退税 事宜 激动 详细 希望 客人 东西 一堆 事儿 旅游 景点 重点 酒店 酒店 领队 询问 告知 账号 连接 网络 私人 信息 连上 领队 确认 当晚 酒店 共用 询问 领队 房间 领队 冷笑 有个 单人间 楼层 楼层 丝毫 酒店 沟通 领队 尽力 沟通 君士丁 凯旋门 斗兽场 提到 上午 天鹅堡 时间 卢浮宫 原本 行程 小时 压缩 半小时 自说自话 细节 箱子 拍照 一路 队伍 两点 领队 客人 面前 抽烟 好评 无法忍受,"[(4, 0.76116484), (5, 0.23206413)]",4
领队 真棒 业务 精湛 工作 认真负责 行程 住游 满意 感谢 小伍 领队 希望 遇见 领队,"[(0, 0.94441134)]",0
领队 业务 精通 态度 和蔼 游客 着想 行程 满意 为伍 领队 希望 下次 遇见,"[(0, 0.940703)]",0
领队 王强 负责 天天 太阳 下雨 罢工 行程 紧凑 拍照 深度 下次 两国 深度 休闲游,"[(0, 0.94440395)]",0
携程 欧洲游 实在 太坑 全程 大巴 景点 下车 观看 真的 一桶 拉面 酒店 很差 特别 意大利 法国 五星级 酒店 酒店 主楼 两个 档次 之事 也许 欧洲 团游 条件 自由,"[(0, 0.97034574)]",0
领队 服务周到 业务 熟练 游客 解决问题 行程 安排,"[(0, 0.2345212), (1, 0.012357365), (2, 0.67900825), (3, 0.012350449), (4, 0.0123553835), (5, 0.012352883), (6, 0.012351882), (7, 0.0123510435), (8, 0.012351549)]",2
袁导 不错 尽责 司机 负责 行程 安排 愉快 行程,"[(0, 0.0111200195), (1, 0.011116763), (2, 0.91107094), (3, 0.011114121), (4, 0.011115268), (5, 0.011113904), (6, 0.011116045), (7, 0.011115024), (8, 0.011117941)]",2
暑期 年轻人 学生 六十五岁 两个 每到一地 领队 分配 房间 楼层 入住 询问 协助 解决,"[(6, 0.9407016)]",6
两天 行程 差劲 天天 上午 浪费 无穷无尽 等车 不停 推销 携程 自营 失望 导游 尚江,"[(2, 0.9443981)]",2
参加 携程 团队 总体 感受 签证 客服 抓狂 永远 回答 照本宣科 领队 能力 飞机 交代 下机 集合 转机 游客 自行 前往 转机 其他人 第一段 飞机 本来 晚点 一点点 赶上 第二段 飞机 这样一来 赶上 本来 上午 到达 罗马 两批 赶过去 下午 四点 精明强干 领队 接近 顾客 携程 服务质量 确实 越来越 失望,"[(0, 0.982555)]",0
总体 行程 不错 安排 领队 刘霖 刘导 超级 领队,"[(0, 0.011126291), (1, 0.01111934), (2, 0.9110401), (3, 0.011118745), (4, 0.011120274), (5, 0.011118899), (6, 0.011122549), (7, 0.0111158695), (8, 0.011117952)]",2
参加 携程 旅行团 完全符合 上车 睡觉 下车 拍照 境界 车程 时间 景点 外观 赶时间 国家 仅仅只是 路过 夸张 大半个 小时 高速公路 卢森堡 睡觉 同一个 城市 宾馆 行程 团餐 自理 景点 自理 接受 第二种 高速 休息 用餐 选择 餐点 权利 只能 重复 食品 第三种 酒店 酒店 时间 偏僻 开放 超市 餐厅 夸张 酒店 餐厅 下班 只能 国内 带去 食品 领队 时间 地方 超市,"[(0, 0.9858802)]",0
携程 公司 人员素质 管理 出游 顾虑 出游 感觉,"[(0, 0.012358147), (1, 0.012352436), (2, 0.012353469), (3, 0.012350692), (4, 0.012354016), (5, 0.012354852), (6, 0.9011743), (7, 0.012349374), (8, 0.012352635)]",6
携程 安排 不错 领队 服务 大巴 司机 服务 不错 团友 欢乐 携程 团队,"[(1, 0.93645555)]",1
出游 真的 临时 功课 还好 导游 事无巨细 提醒 看中 行程 购物 景点 门票 全包 战利品 幸运 碰到 很棒 导游 团友 团友 照顾 旅途愉快 下次 携程 升级 墨鱼 一整套 色拉 薯条 甜点 可惜 庄园 酒店 炊具 看好 行程 买点 材料 回去 公斤 两个 真的 吃不完 门前 欧元 小于 超市 不收 用不完 回来 汇率 不合算 银行 一张 成功 老佛爷 酒店 拖鞋 水壶 网上 容量 小小的 水壶 烧水 煮粥 蛮好 拖鞋 飞机 睡觉 转换 插头 推荐 买带 两个 人用 线板 常用药 有备无患 晕车药 几小时 行车 变得 喜欢 咸菜 即食 方便面 消费 真的 蛮高 吃腻 想来 家里 味道 康师傅 二三十 阿尔卑斯山 上辛 拉面 五十多 翻译 地图 汇率 推荐 谷歌 地图 国外 漫游 收到 出境 银行 短信 信用卡 退税 信用卡 担保,"[(0, 0.9923949)]",0
旅游 父母 出国游 外语 担心 国外 情况 携程 导游 尽心 尽责 各个方面 异国他乡 旅游 开心 选择 携程 携程,"[(1, 0.9531934)]",1
旅游 安排 特别 开心 旅游 导游 退税 负责 团要 多得多,"[(0, 0.01010934), (1, 0.010110202), (2, 0.010108345), (3, 0.010105734), (4, 0.010107254), (5, 0.010106257), (6, 0.010107748), (7, 0.010104552), (8, 0.9191406)]",8
飞机 时间 说变就变 不好 符合 四星 标准 一晚 五星 压根 感觉,"[(0, 0.92588145)]",0
一半 时间 车上 地方 起码 小时 行程 德国 瑞士 德国 折腾 第一晚 住宿 不行 携程 客服 符合 四星 标准 四星 第一晚 领队 讲解员 挺好,"[(0, 0.96442264)]",0
领队 超级 安排 老人 舒服 延迟 退房 解决,"[(0, 0.012358817), (1, 0.9011624), (2, 0.012358603), (3, 0.012350418), (4, 0.012354134), (5, 0.012353705), (6, 0.01235564), (7, 0.012351591), (8, 0.01235464)]",1
联程 航班 安排 不太好 错过 航班 机场 领队 认真负责,"[(0, 0.011121822), (1, 0.011117597), (2, 0.011119907), (3, 0.011121832), (4, 0.011117609), (5, 0.01111923), (6, 0.0111176055), (7, 0.0111175915), (8, 0.9110468)]",8
携程 领队 小曾 不错 时间 安排 做事 稳重 全程 天气 不错 行程 安排 早上 老佛爷 奶奶 不用 排队 买包 抢到 颜色 酒店 安排 不错,"[(2, 0.9644252)]",2
行程 特别 领队 朱林 做事 认真负责 突发 情况 到位 影响 行程 安排 行程 顺利 回家,"[(2, 0.9444128)]",2
景点 导游 讲解 团餐 不行 卫生 建议 改进,"[(0, 0.01235505), (1, 0.9011748), (2, 0.01235561), (3, 0.012353842), (4, 0.012353255), (5, 0.012351875), (6, 0.012350912), (7, 0.012348559), (8, 0.012356143)]",1
感觉 特别 签证 办理 顺利 不懂 地方 网上 咨询 电话 回访 告诉 领队 郑导 负责 真的 负责人 说好 几次 办理 退税 顺利 离开 法国 老公 亲眼看到 一个团 领队 机场 退税 团友 特别 暴躁 粗鲁 郑导 提前 嘱咐 办理 前一天 晚上 大厅 工作 整理 退税 敬业 欧洲 之行 古堡 房间 安排 很棒 建议 电水壶 方便面 真心,"[(1, 0.9841153)]",1
愉快 经历 行程 有点累 景点 值得 领队,"[(0, 0.8888206), (1, 0.013896362), (2, 0.013901748), (3, 0.013895046), (4, 0.01389833), (5, 0.013899691), (6, 0.013898482), (7, 0.013893472), (8, 0.013896264)]",0
旅游 途中 评价 开心 导游 陈述 真的 耐心 好脾气,"[(0, 0.011122491), (1, 0.1992872), (2, 0.011121788), (3, 0.011117354), (4, 0.01111816), (5, 0.011116558), (6, 0.011119949), (7, 0.011115338), (8, 0.72288114)]",8
领队 朱莹 能力 旅行 地方 调整 减少 车上 时间 兜圈子 景点 欧洲 司机 技术 开车 安心 希望 高素质 旅游 谢谢,"[(0, 0.36671653), (3, 0.5962224)]",3
导游 应急 能力 出行 前所未有 巴黎 恐怖袭击 计划 巴黎 前夜 电视 巴黎 恐怖袭击 担心 行程 第二天 导游 一行 游览 行程 未有 景点 等待 确认 巴黎 入境 街头 安保 巴黎 卢浮宫 理解 车子 驾驶员 沟通 确保 行车 耽搁 行程 行程 景点 计划 景点 参观 时间 自由 活动 充裕 景点 能入 完美 全程 酒店 酒店 期望 欺诈 嫌疑,"[(6, 0.98439306)]",6
携程 自营 不错 名能 符实 不折不扣 执行 预订 旅游 内容 王国 导游 不错 设身处地 游客 游客 休息 下次 出游 携程,"[(0, 0.9576409)]",0
